S;1001
G;Unused
I;실버;1064380;icon_item_silver
I;블루 젬;Lv1;item_icon_Square150
I;블루 젬;Lv1;item_icon_Square150
I;블루 젬;Lv1;item_icon_Square150
I;블루 젬;Lv1;item_icon_Square150
I;블루 젬;Lv1;item_icon_Square150
I;블루 젬;Lv1;item_icon_Square150
I;블루 젬;Lv1;item_icon_Square150
I;블루 젬;Lv1;item_icon_Square150
I;블루 젬;Lv1;item_icon_Square150
I;블루 젬;Lv1;item_icon_Square150
I;블루 젬;Lv1;item_icon_Square150
I;블루 젬;Lv1;item_icon_Square150
I;블루 젬;Lv1;item_icon_Square150
I;블루 젬;Lv1;item_icon_Square150
I;블루 젬;Lv1;item_icon_Square150
I;블루 젬;Lv1;item_icon_Square150
I;옐로우 젬;Lv1;item_icon_Star150
I;옐로우 젬;Lv1;item_icon_Star150
I;옐로우 젬;Lv1;item_icon_Star150
I;옐로우 젬;Lv1;item_icon_Star150
I;옐로우 젬;Lv1;item_icon_Star150
I;옐로우 젬;Lv1;item_icon_Star150
I;옐로우 젬;Lv1;item_icon_Star150
I;옐로우 젬;Lv1;item_icon_Star150
I;옐로우 젬;Lv1;item_icon_Star150
G;Card
I;프로스터 로드 카드;Lv10;icon_item_card_atk
G;Armor
I;루다스 실드;1;icon_item_it_w_metal_kite_shiled_b_red
I;레다스 실드;1;beadshield_blue
I;크리오라이트 팬던트;1;item_necklace_01
I;사피에 네클리스;1;item_necklace_19
I;매직 팬던트;1;item_necklace_01
I;영주 헤먼데일의 브레이슬릿;1;icon_item_eventbracelet01
I;클라페다 브레이슬릿;1;item_bracelet_02
I;머레지나 뱅글;1;item_bracelet_05
I;아르진트 브레이슬릿;1;item_bracelet_03
I;금테 투구;1;hairacc_34_helm2
I;둥지튼 알;1;hairacc_1_egg
I;링커 코스튬;1;icon_item_linker_f
I;사심이 담긴 상소문;1;icon_item_wing_scroll2
G;Material
I;모루;10;icon_item_anvil
I;연습용 모루;2;icon_item_anvil
I;젬 연마제: 3000;1;icon_item_powderp
I;축복받은 조각;2;icon_item_Gem_Elemental1
I;주석;3;1_item_ore_copper
I;LV2 보물상자 열쇠;5;icon_item_key1
I;갈록 가죽;2;icon_item_Misc_00007
I;거대한 갈고리;8;icon_item_claw_01
I;고사루의 뼈;6;icon_item_bone
I;그롤의 뿔;3;icon_item_shorthorn
I;그루머 잎;18;icon_item_leaves_green
I;글리자돈의 뼈;1;icon_item_bone
I;누덕고치의 껍질;7;icon_item_shell_blue
I;던볼의 가시;3;icon_item_thorn_brown
I;도요르 잎다발;2;icon_item_doyorleaf
I;록타눈 깃털;3;icon_item_feather_00Basic
I;룩소돈 고기;1;icon_item_meat_02
I;리프넛의 뿔;1;icon_item_shorthorn
I;리플라이 날개;6;icon_item_bugwing
I;마이즈 포자 주머니;5;icon_item_maizespore
I;말라두의 고기;32;icon_item_meat_02
I;메로그의 심장;1;item_icon_heart_yellow
I;미노스의 뼈;1;icon_item_bone
I;바브 더듬이;16;icon_item_feeler_black
I;박쥐 이빨;1;icon_item_tooth_white
I;박쥐의 날개;54;icon_item_batwing
I;밴시의 사념체;2;icon_item_spirit_orange
I;벨리글러 깃털;19;icon_item_feather_03Green
I;제페토의 줄기;32;icon_item_stem_brown
I;부베 활대;4;icon_item_bubebow
I;부베족의 증표;33;icon_item_bubetoken
I;비테록시아 잎;5;icon_item_leaves_blue
I;단델의 날개;20;icon_item_batwing
I;수정거미 더듬이;8;icon_item_feeler_blue
I;쉬타임 파편;13;icon_item_Misc_00004
I;스톤오르카의 핵;23;icon_item_core_yellow
I;식칼;6;icon_item_knife01
I;신나바르;2;35_item_ore_phlogiston
I;씨드미아 씨앗;2;icon_item_seed_brown
I;얼타눈 깃털;3;icon_item_feather_03Green
I;에큐바이트 더듬이;24;icon_item_feeler_purple
I;에큐바이트 이빨;9;icon_item_tooth_blue
I;오페러의 껍질;8;icon_item_shell_yellow
I;요노움의 핵;20;icon_item_core_purple
I;우펜트의 껍질;1;icon_item_Misc_00015
I;위버 더듬이;10;icon_item_feeler_black
I;유코푸스 잎;52;icon_item_leaves_blue
I;이노움의 파편;2;icon_item_Misc_00004
I;이노움의 핵;31;icon_item_core_purple
I;인프로 락터의 껍질;3;icon_item_shell
I;인프로 락터의 뼈;1;icon_item_bone
I;잎방개의 껍질;6;icon_item_shell_green
I;작은 마족의 뿔;4;icon_item_pantohorn
I;장작;10;icon_item_woodpiece
I;지그너츠 줄기;6;icon_item_zignuts
I;찢어진 종이조각;1;icon_item_flag_hohen
I;츄파루카 털;3;icon_item_fur_05Gray
I;츄파카브라 가죽;1;icon_item_Misc_00007
I;치넨시 잎;3;icon_item_bokchoyleaf
I;카로 잎사귀;2;icon_item_leaves_green
I;케파 줄기;19;icon_item_stem_green
I;코릴러스의 뿔;9;icon_item_pantohorn
I;콜리플라워의 줄기;7;icon_item_stem_brown
I;트리펠리의 결정;9;icon_item_crystal_yellow
I;티피오의 꽃술;7;icon_item_tipiostamen
I;판토족의 뿔;7;icon_item_pantohorn
I;페롯 줄기;2;icon_item_stem_brown
I;포쿠부 가죽;8;icon_item_Misc_00011
I;폴리부 잎;1;icon_item_leaves_red
I;푸른 듀마로의 발톱;2;icon_item_claw_00Basic
I;푸른 프라가라스의 줄기;1;icon_item_stem_gray
I;하나밍 꽃잎;20;icon_item_HanamingPetal
I;허밍버드의 날개;7;icon_item_bugwing
I;메슘의 줄기;26;icon_item_stem_brown
I;체이퍼러의 날개;27;icon_item_bugwing
I;암몬 등뼈;7;icon_item_bone
I;피노의 줄기;3;icon_item_stem_brown
I;사막 츄파카브라 고기;23;icon_item_meat_01
I;지누테의 껍질;15;icon_item_shell_blue
I;요나졸렘 파편;1;icon_item_Misc_00005
I;덴옵틱의 눈;1;icon_item_Velorb
I;족쇄;16;icon_item_legiron
I;웬디고 이빨;6;icon_item_tooth_white
I;사우가의 핵;8;icon_item_core_yellow
I;웬디고 송곳니;1;icon_item_tooth_white
I;투켄의 껍질;3;icon_item_shell_purple
I;티켄의 뼈;7;icon_item_bone
I;귀환석;1;MercenaryBadge
G;Quest
I;공간의 문장;1;icon_item_void_01
I;공구박스;1;icon_item_Quest_00017
I;단단한 나뭇조각;1;icon_item_wood_1
I;리디아 샤펜의 오늬;1;icon_item_collection_01Red
I;밧줄;1;icon_item_Leash
I;수정광산의 계시;1;icon_item_stonetablet
I;연습용 목인의 잔해;1;icon_item_small_bag
I;음양사 본향 지원 명단;1;Siaul_Act3_Confirmation
I;일회용 시약병;1;icon_item_Quest_00020
I;테넷 성당의 계시;1;icon_item_stonetablet
I;가시숲의 계시;1;icon_item_stonetablet
I;카롤리스 샘터의 기운이 모인 결정;1;33_item_ore_lapis_lazuli
I;대왕의 열쇠;4;icon_item_Gem_Elemental17
G;Weapon
I;씰 크로스보우;1;icon_item_sealbow
I;발리아;1;mace_rokas_hammer_up
I;윙드 에스폰툰;1;esponton_up
I;(바랜)파마네 로드;1;icon_item_rod_pumpkinwitch
I;슈페리어 코로나 로드;1;corona_stick
I;고리토스;1;icon_item_coritos
I;스케티스 파이크;1;icon_item_spear_bigstar_TH
I;스태그 스태프;1;Mage_f_staff_stagstaff
I;스태그 스태프;1;Mage_f_staff_stagstaff
